Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
RO/SPO-RO0194A_00007_100,7,2025-01-01 09:00:00,2025-01-01 10:00:00,45.366220000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 10:00:00,2025-01-01 11:00:00,46.352790000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 11:00:00,2025-01-01 12:00:00,49.659690000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 12:00:00,2025-01-01 13:00:00,48.776420000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 13:00:00,2025-01-01 14:00:00,54.599670000000000000,ug.m-3,hour,-1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 14:00:00,2025-01-01 15:00:00,58.225640000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 15:00:00,2025-01-01 16:00:00,58.703170000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 16:00:00,2025-01-01 17:00:00,55.635390000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-01 17:00:00,2025-01-01 18:00:00,50.279120000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 18:00:00,2025-01-01 19:00:00,53.111650000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-01 19:00:00,2025-01-01 20:00:00,56.305970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 20:00:00,2025-01-01 21:00:00,58.195550000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 21:00:00,2025-01-01 22:00:00,44.988670000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 22:00:00,2025-01-01 23:00:00,49.874020000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-01 23:00:00,2025-01-02 00:00:00,46.593670000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 00:00:00,2025-01-02 01:00:00,41.363330000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 01:00:00,2025-01-02 02:00:00,35.757400000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-02 02:00:00,2025-01-02 03:00:00,24.989950000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 03:00:00,2025-01-02 04:00:00,32.510530000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 04:00:00,2025-01-02 05:00:00,23.162690000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 05:00:00,2025-01-02 06:00:00,29.405700000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 06:00:00,2025-01-02 07:00:00,37.876060000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 07:00:00,2025-01-02 08:00:00,35.654850000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 08:00:00,2025-01-02 09:00:00,34.599440000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 09:00:00,2025-01-02 10:00:00,36.923890000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 10:00:00,2025-01-02 11:00:00,45.125740000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 11:00:00,2025-01-02 12:00:00,56.397740000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 12:00:00,2025-01-02 13:00:00,63.297740000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 13:00:00,2025-01-02 14:00:00,59.994440000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 14:00:00,2025-01-02 15:00:00,57.184790000000000000,ug.m-3,hour,-1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 15:00:00,2025-01-02 16:00:00,56.743410000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 16:00:00,2025-01-02 17:00:00,49.172430000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 17:00:00,2025-01-02 18:00:00,56.839070000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 18:00:00,2025-01-02 19:00:00,64.512810000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 19:00:00,2025-01-02 20:00:00,65.507570000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 20:00:00,2025-01-02 21:00:00,66.978370000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 21:00:00,2025-01-02 22:00:00,72.491810000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 22:00:00,2025-01-02 23:00:00,74.267850000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-02 23:00:00,2025-01-03 00:00:00,74.526060000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 00:00:00,2025-01-03 01:00:00,75.218970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 01:00:00,2025-01-03 02:00:00,75.822970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 02:00:00,2025-01-03 03:00:00,74.006730000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 03:00:00,2025-01-03 04:00:00,73.721640000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 04:00:00,2025-01-03 05:00:00,70.363390000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 05:00:00,2025-01-03 06:00:00,68.516320000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-03 06:00:00,2025-01-03 07:00:00,30.986740000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-03 07:00:00,2025-01-03 08:00:00,18.160320000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-03 08:00:00,2025-01-03 09:00:00,13.966280000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 09:00:00,2025-01-03 10:00:00,34.208620000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 10:00:00,2025-01-03 11:00:00,45.673040000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 11:00:00,2025-01-03 12:00:00,29.397180000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 12:00:00,2025-01-03 13:00:00,25.267500000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 13:00:00,2025-01-03 14:00:00,27.292700000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 14:00:00,2025-01-03 15:00:00,32.761720000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-03 15:00:00,2025-01-03 16:00:00,35.082330000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 16:00:00,2025-01-03 17:00:00,21.681820000000000000,ug.m-3,hour,-1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 17:00:00,2025-01-03 18:00:00,24.843660000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 18:00:00,2025-01-03 19:00:00,16.254100000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-03 19:00:00,2025-01-03 20:00:00,11.353870000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 20:00:00,2025-01-03 21:00:00,17.952950000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 21:00:00,2025-01-03 22:00:00,28.937020000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 22:00:00,2025-01-03 23:00:00,36.798950000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-03 23:00:00,2025-01-04 00:00:00,50.679550000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 00:00:00,2025-01-04 01:00:00,43.112530000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 01:00:00,2025-01-04 02:00:00,43.891270000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 02:00:00,2025-01-04 03:00:00,45.756880000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 03:00:00,2025-01-04 04:00:00,47.388040000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 04:00:00,2025-01-04 05:00:00,51.386770000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 05:00:00,2025-01-04 06:00:00,34.650870000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 06:00:00,2025-01-04 07:00:00,40.906970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 07:00:00,2025-01-04 08:00:00,37.586070000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 08:00:00,2025-01-04 09:00:00,31.164680000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 09:00:00,2025-01-04 10:00:00,38.502850000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 10:00:00,2025-01-04 11:00:00,48.057050000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 11:00:00,2025-01-04 12:00:00,51.999340000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 12:00:00,2025-01-04 13:00:00,56.655530000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 13:00:00,2025-01-04 14:00:00,59.540370000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 14:00:00,2025-01-04 15:00:00,53.848970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 15:00:00,2025-01-04 16:00:00,54.281890000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 16:00:00,2025-01-04 17:00:00,35.449990000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 17:00:00,2025-01-04 18:00:00,42.479970000000000000,ug.m-3,hour,-1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 18:00:00,2025-01-04 19:00:00,44.327030000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 19:00:00,2025-01-04 20:00:00,51.974150000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-04 20:00:00,2025-01-04 21:00:00,52.264440000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-04 21:00:00,2025-01-04 22:00:00,53.577370000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-04 22:00:00,2025-01-04 23:00:00,54.466800000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-04 23:00:00,2025-01-05 00:00:00,49.883120000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 00:00:00,2025-01-05 01:00:00,54.749540000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 01:00:00,2025-01-05 02:00:00,56.311790000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 02:00:00,2025-01-05 03:00:00,52.954200000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 03:00:00,2025-01-05 04:00:00,52.234960000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 04:00:00,2025-01-05 05:00:00,56.428240000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 05:00:00,2025-01-05 06:00:00,54.605860000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 06:00:00,2025-01-05 07:00:00,55.156840000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 07:00:00,2025-01-05 08:00:00,51.997150000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 08:00:00,2025-01-05 09:00:00,46.093590000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 09:00:00,2025-01-05 10:00:00,52.845580000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 10:00:00,2025-01-05 11:00:00,64.616370000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 11:00:00,2025-01-05 12:00:00,75.159260000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 12:00:00,2025-01-05 13:00:00,77.939560000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 13:00:00,2025-01-05 14:00:00,80.260810000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 14:00:00,2025-01-05 15:00:00,74.160350000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-05 15:00:00,2025-01-05 16:00:00,76.440830000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 16:00:00,2025-01-05 17:00:00,75.793600000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 17:00:00,2025-01-05 18:00:00,67.235970000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 18:00:00,2025-01-05 19:00:00,76.485730000000000000,ug.m-3,hour,-1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 19:00:00,2025-01-05 20:00:00,77.241790000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 20:00:00,2025-01-05 21:00:00,78.731230000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
RO/SPO-RO0194A_00007_100,7,2025-01-05 21:00:00,2025-01-05 22:00:00,83.307010000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 22:00:00,2025-01-05 23:00:00,87.703870000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-05 23:00:00,2025-01-06 00:00:00,87.868410000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-06 00:00:00,2025-01-06 01:00:00,85.193030000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-06 01:00:00,2025-01-06 02:00:00,85.325370000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-06 02:00:00,2025-01-06 03:00:00,84.019440000000000000,ug.m-3,hour,1,2,2025-12-18 15:24:02,,fbf6d9e6-8409-4768-89f8-d770c42c9b10
RO/SPO-RO0194A_00007_100,7,2025-01-06 03:00:00,2025-01-06 04:00:00,83.394220000000000000,ug.m-3,hour,1,2,2025-01-08 09:33:30,,a472877b-6896-45ca-a9a8-480930a3295f
